review_id,product_id,entity_id,begin_offset,sentiment_score,sentiment_magnitude,content,type
1541,1,4,81,0.0,0.0,internet,COMMON
1541,1,5,108,0.0,0.0,device,COMMON
1541,1,6,150,-0.4000000059604645,0.4000000059604645,fail,COMMON
1541,1,7,197,0.0,0.0,formatting,COMMON
1542,1,1,25,0.0,0.0,kindle,COMMON
1542,1,2,105,0.0,0.0,books,COMMON
1542,1,3,121,0.0,0.0,kindle,COMMON
1542,1,4,193,0.0,0.0,e books,COMMON
1542,1,5,246,0.0,0.0,books,COMMON
1542,1,6,157,0.0,0.0,one,COMMON
1542,1,7,229,0.0,0.0,Many,COMMON
1542,1,8,267,0.0,0.0,books,COMMON
1542,1,9,286,0.0,0.0,series,COMMON
1543,1,1,19,0.0,0.0,comfort,COMMON
1544,1,1,10,0.8999999761581421,0.8999999761581421,purchase,COMMON
1544,1,2,163,0.0,0.0,all,COMMON
1544,1,3,157,0.0,0.0,word,COMMON
1544,1,4,89,0.0,0.0,store,COMMON
1544,1,5,102,0.10000000149011612,0.10000000149011612,kindle,COMMON
1544,1,6,236,0.0,0.0,issues,COMMON
1544,1,7,129,0.0,0.0,models,COMMON
1544,1,8,253,0.0,0.0,product,COMMON
1544,1,9,82,0.0,0.0,amazon,PROPER
1544,1,10,338,0.0,0.0,book,COMMON
1544,1,11,377,0.0,0.0,battery life,COMMON
1544,1,12,299,0.8999999761581421,0.8999999761581421,amount,COMMON
1544,1,13,269,0.800000011920929,0.800000011920929,battery life,COMMON
1545,1,1,43,0.6000000238418579,0.6000000238418579,tablet,COMMON
1545,1,2,54,0.0,0.0,reading,COMMON
1546,1,1,14,0.0,0.0,eye,COMMON
1547,1,1,70,0.0,0.0,back light,COMMON
1548,1,1,124,0.0,0.0,bookcase,COMMON
1548,1,1,265,0.0,0.0,bookcase,COMMON
1548,1,2,44,0.0,0.0,perspective,COMMON
1548,1,3,20,0.0,0.0,Kindle,PROPER
1548,1,3,331,0.8999999761581421,0.8999999761581421,Kindle,PROPER
1548,1,4,81,0.0,0.0,bookshelf,COMMON
1548,1,5,94,0.0,0.0,Books,COMMON
1548,1,6,244,-0.10000000149011612,0.10000000149011612,books,COMMON
1548,1,7,466,0.0,0.0,books,COMMON
1548,1,8,216,-0.4000000059604645,0.4000000059604645,books,COMMON
1548,1,9,166,0.0,0.0,books,COMMON
1548,1,10,101,0.30000001192092896,0.30000001192092896,Something,COMMON
1548,1,11,139,0.0,0.0,rows,COMMON
1548,1,12,194,0.0,0.0,rows,COMMON
1548,1,13,154,0.0,0.0,shelves,COMMON
1548,1,14,183,0.0,0.0,top,COMMON
1548,1,15,410,0.0,0.0,library books,COMMON
1548,1,16,368,0.0,0.0,books,COMMON
1548,1,17,393,0.0,0.0,Kindle Unlimited,PROPER
1549,1,1,12,0.800000011920929,0.800000011920929,Kindle,PROPER
1549,1,1,270,0.6000000238418579,0.6000000238418579,Kindle,PROPER
1549,1,1,434,0.0,0.0,Kindle,PROPER
1549,1,2,34,0.20000000298023224,0.20000000298023224,feature,COMMON
1549,1,3,191,0.4000000059604645,0.4000000059604645,dictionary feature,COMMON
1549,1,4,114,0.0,0.0,typeface,COMMON
1549,1,5,260,0.10000000149011612,0.10000000149011612,word,COMMON
1549,1,6,149,0.8999999761581421,0.8999999761581421,reading experience,COMMON
1549,1,7,284,0.8999999761581421,0.8999999761581421,design,COMMON
1549,1,8,391,0.10000000149011612,0.10000000149011612,camping,COMMON
1549,1,9,422,0.0,0.0,backlight,COMMON
1549,1,10,481,0.8999999761581421,0.8999999761581421,price,COMMON
1549,1,11,354,0.10000000149011612,0.10000000149011612,terminals,COMMON
1549,1,12,378,0.10000000149011612,0.10000000149011612,plane,COMMON
1550,1,1,33,0.0,0.0,lot,COMMON
1550,1,2,73,0.0,0.0,everything,COMMON
1551,1,1,33,0.0,0.0,Price,COMMON
1551,1,2,12,0.5,0.5,Amazon,PROPER
1551,1,3,254,-0.4000000059604645,0.4000000059604645,login keypad,COMMON
1551,1,4,66,0.0,0.0,books,COMMON
1551,1,5,87,0.0,0.0,library,COMMON
1551,1,6,99,0.10000000149011612,0.10000000149011612,project,COMMON
1551,1,7,175,0.0,0.0,Login keypad,COMMON
1551,1,8,160,0.0,0.0,screen light,COMMON
1551,1,9,205,0.0,0.0,adult fingers,COMMON
1551,1,10,232,-0.8999999761581421,0.8999999761581421,climate,COMMON
1551,1,11,107,0.0,0.0,Gutenberg,PROPER
1551,1,12,354,0.0,0.0,charger plug,COMMON
1551,1,13,381,-0.10000000149011612,0.10000000149011612,G5,COMMON
1551,1,14,389,0.0,0.0,phone plug,COMMON
1551,1,15,412,0.0,0.0,reader,COMMON
1551,1,16,372,0.0,0.0,Motorola,PROPER
1551,1,17,299,-0.699999988079071,0.699999988079071,numbers,COMMON
1552,1,1,11,0.800000011920929,0.800000011920929,size,COMMON
1552,1,2,59,0.0,0.0,appointments,COMMON
1552,1,3,52,0.0,0.0,bag,COMMON
1552,1,4,80,0.0,0.0,waiting room,COMMON
1552,1,5,125,0.0,0.0,Kindle,PROPER
1553,1,1,71,0.0,0.0,assets folder,COMMON
1553,1,2,37,0.0,0.0,editing system files,COMMON
1553,1,3,103,0.0,0.0,systems folder,COMMON
1553,1,4,120,-0.10000000149011612,0.10000000149011612,Despicable,PROPER
1555,1,1,16,0.0,0.0,trips,COMMON
1555,1,2,29,0.0,0.0,cancer center,COMMON
1555,1,3,114,0.0,0.0,backpack,COMMON
1555,1,4,85,0.10000000149011612,0.10000000149011612,couple,COMMON
1555,1,5,95,0.10000000149011612,0.10000000149011612,books,COMMON
1555,1,6,132,0.20000000298023224,0.20000000298023224,times,COMMON
1556,1,1,12,0.0,0.0,night reading,COMMON
1556,1,2,46,0.0,0.0,sun,COMMON
1557,1,1,48,0.0,0.0,pages,COMMON
1557,1,2,155,0.4000000059604645,0.4000000059604645,kindles,COMMON
1557,1,3,181,0.0,0.0,places,COMMON
1558,1,1,79,0.0,0.0,case,COMMON
1559,1,1,27,0.10000000149011612,0.10000000149011612,page,COMMON
1559,1,2,14,0.800000011920929,0.800000011920929,light,COMMON
1559,1,3,49,0.0,0.0,bed,COMMON
1559,1,4,66,0.8999999761581421,0.8999999761581421,Kindle,PROPER
1559,1,4,348,0.0,0.0,Kindle,PROPER
1559,1,5,91,0.0,0.0,book,COMMON
1559,1,6,240,0.0,0.0,bookstores,COMMON
1559,1,7,205,-0.10000000149011612,0.10000000149011612,one,COMMON
1559,1,8,432,0.0,0.0,books,COMMON
1559,1,9,384,0.0,0.0,negatives,COMMON
1559,1,10,149,0.10000000149011612,0.10000000149011612,pages,COMMON
1559,1,11,455,0.0,0.0,authors,COMMON
1559,1,12,294,0.0,0.0,books,COMMON
1559,1,13,326,0.0,0.0,plusses,COMMON
1560,1,1,38,0.0,0.0,My Library,PROPER
1561,1,1,4,0.8999999761581421,0.8999999761581421,Kindle Paperwhite E-Reader,PROPER
1561,1,1,44,0.699999988079071,0.699999988079071,option,COMMON
1561,1,1,1438,0.0,0.0,Kindle,PROPER
1561,1,2,68,0.0,0.0,books,COMMON
1561,1,3,262,0.0,0.0,eyes,COMMON
1561,1,3,678,-0.10000000149011612,0.10000000149011612,eyes,COMMON
1561,1,3,1611,0.0,0.0,eyes,COMMON
1561,1,4,128,0.0,0.0,screen resolution,COMMON
1561,1,5,220,0.0,0.0,screen,COMMON
1561,1,6,96,0.0,0.0,ebook collection,COMMON
1561,1,7,59,0.0,0.0,lover,COMMON
1561,1,8,206,0.0,0.0,book,COMMON
1561,1,9,925,0.6000000238418579,0.6000000238418579,browser,COMMON
1561,1,10,841,0.5,0.5,ability,COMMON
1561,1,10,911,0.0,0.0,plus,COMMON
1561,1,11,392,0.0,0.0,bottom,COMMON
1561,1,12,245,0.0,0.0,issues,COMMON
1561,1,13,1543,0.0,0.0,ability,COMMON
1561,1,14,334,0.0,0.0,brightness option,COMMON
1561,1,15,1088,0.0,0.0,use,COMMON
1561,1,16,447,0.0,0.0,screen,COMMON
1561,1,17,1319,0.0,0.0,battery,COMMON
1561,1,17,1330,0.0,0.0,one,COMMON
1561,1,18,861,0.0,0.0,Amazon,PROPER
1561,1,18,1125,0.0,0.0,Amazon,PROPER
1561,1,18,1772,0.0,0.0,Amazon,PROPER
1561,1,19,295,0.0,0.0,usage,COMMON
1561,1,20,380,0.0,0.0,LEDs,COMMON
1561,1,21,323,0.0,0.0,areas,COMMON
1561,1,22,900,0.0,0.0,books,COMMON
1561,1,23,1117,-0.20000000298023224,0.20000000298023224,book,COMMON
1561,1,24,1063,-0.10000000149011612,0.10000000149011612,screen saver,COMMON
1561,1,25,1159,0.0,0.0,bottom,COMMON
1561,1,26,878,0.0,0.0,library,COMMON
1561,1,27,1011,-0.10000000149011612,0.10000000149011612,version,COMMON
1561,1,28,988,0.8999999761581421,0.8999999761581421,browsing,COMMON
1561,1,29,1025,0.0,0.0,ads,COMMON
1561,1,30,1185,-0.10000000149011612,0.10000000149011612,library,COMMON
1561,1,31,1209,0.0,0.0,ads,COMMON
1561,1,32,1372,0.0,0.0,tablet,COMMON
1561,1,33,583,0.8999999761581421,0.8999999761581421,e-ink,COMMON
1561,1,34,511,0.0,0.0,condition,COMMON
1561,1,35,744,0.0,0.0,testing,COMMON
1561,1,36,710,0.0,0.0,backlight,COMMON
1561,1,37,659,-0.10000000149011612,0.10000000149011612,exhaustion,COMMON
1561,1,38,623,0.0,0.0,dark,COMMON
1561,1,39,569,-0.10000000149011612,0.10000000149011612,idea,COMMON
1561,1,40,538,-0.10000000149011612,0.10000000149011612,light,COMMON
1561,1,41,1196,-0.20000000298023224,0.20000000298023224,store,COMMON
1561,1,42,1145,-0.20000000298023224,0.20000000298023224,banner,COMMON
1561,1,43,1633,0.0,0.0,book lovers,COMMON
1561,1,44,1574,0.0,0.0,end,COMMON
1561,1,45,1596,0.0,0.0,damage,COMMON
1561,1,46,1000,0.20000000298023224,0.20000000298023224,WiFi,PROPER
1561,1,47,1706,0.699999988079071,0.699999988079071,score,COMMON
1561,1,48,1716,0.0,0.0,fact,COMMON
1561,1,49,1752,0.0,0.0,blue moon,COMMON
1561,1,50,1794,0.8999999761581421,0.8999999761581421,product,COMMON
1561,1,51,1830,0.0,0.0,Oasis,PROPER
1561,1,52,1234,0.0,0.0,experience,COMMON
1561,1,53,1347,0.0,0.0,selling points,COMMON
1561,1,54,1416,0.0,0.0,number,COMMON
1563,1,1,0,0.0,0.0,AA,PROPER
1564,1,1,23,0.8999999761581421,0.8999999761581421,battery life,COMMON
1565,1,1,3,0.10000000149011612,0.10000000149011612,daughter,COMMON
1565,1,2,27,0.0,0.0,:D,PROPER
1565,1,3,43,0.8999999761581421,0.8999999761581421,Kindle,PROPER
1566,1,1,8,0.8999999761581421,0.8999999761581421,Kindle,PROPER
1566,1,2,97,0.0,0.0,part,COMMON
1566,1,2,106,0.0,0.0,bit,COMMON
1566,1,3,45,0.0,0.0,purchase,COMMON
1566,1,4,85,0.0,0.0,PLUG,COMMON
1566,1,5,115,0.0,0.0,racket,COMMON
1567,1,1,17,0.0,0.0,Kindles,PROPER
1567,1,1,192,0.0,0.0,Kindles,PROPER
1567,1,2,45,0.0,0.0,Paperwhite,PROPER
1567,1,3,128,0.0,0.0,shortcoming,COMMON
1567,1,4,111,0.10000000149011612,0.10000000149011612,light,COMMON
1567,1,5,79,0.0,0.0,eye strain,COMMON
1567,1,6,148,0.0,0.0,battery life,COMMON
1568,1,1,10,0.8999999761581421,0.8999999761581421,Kindle Paperwhite E-Reader,PROPER
1568,1,2,301,0.0,0.0,Paperwhite,COMMON
1568,1,2,369,0.699999988079071,0.699999988079071,Paperwhite,PROPER
1568,1,3,166,0.0,0.0,tablet,COMMON
1568,1,4,78,0.0,0.0,reading,COMMON
1568,1,5,69,0.0,0.0,eyes,COMMON
1568,1,6,125,0.0,0.0,tablet,COMMON
1568,1,7,188,0.0,0.0,General Browsing,COMMON
1568,1,8,206,0.0,0.0,Entertainment,COMMON
1568,1,9,266,0.0,0.0,tasks,COMMON
1568,1,10,415,0.0,0.0,reading,COMMON
1568,1,11,396,0.0,0.0,eyes,COMMON
1568,1,12,226,0.0,0.0,Kindle Reading,PROPER
1568,1,13,149,0.0,0.0,Kindle Fire HD,PROPER
1568,1,14,284,0.0,0.0,Fire HD 8,PROPER
1568,1,15,259,0.0,0.0,Amazon,PROPER
1568,1,16,467,0.0,0.0,way,COMMON
1569,1,1,18,0.8999999761581421,0.8999999761581421,Paperwhite,PROPER
1569,1,2,114,0.8999999761581421,0.8999999761581421,Battery,COMMON
1569,1,3,168,0.0,0.0,battery,COMMON
1569,1,4,58,0.0,0.0,tablet,COMMON
1569,1,5,74,0.0,0.0,gripper,COMMON
1569,1,6,89,0.0,0.0,back,COMMON
1569,1,7,147,0.0,0.0,Kindle Fire,PROPER
1569,1,8,265,-0.10000000149011612,0.10000000149011612,eyes,COMMON
1569,1,9,251,0.0,0.0,print,COMMON
1569,1,10,190,0.10000000149011612,0.10000000149011612,couple,COMMON
1571,1,1,11,0.0,0.0,replacement,COMMON
1571,1,2,48,0.6000000238418579,0.6000000238418579,paperwhite,COMMON
1571,1,3,192,0.800000011920929,0.800000011920929,Kindle Paperwhite,PROPER
1571,1,3,225,0.8999999761581421,0.8999999761581421,e-reader,COMMON
1571,1,4,69,0.0,0.0,library,COMMON
1571,1,5,85,0.0,0.0,disposal,COMMON
1571,1,6,119,0.0,0.0,mood,COMMON
1571,1,7,150,0.0,0.0,book,COMMON
1571,1,8,182,0.0,0.0,hand,COMMON
1571,1,9,270,0.0,0.0,eyes,COMMON
1571,1,10,286,0.20000000298023224,0.20000000298023224,lighting situations,COMMON
1572,1,1,16,0.10000000149011612,0.10000000149011612,screen,COMMON
1572,1,2,37,0.8999999761581421,0.8999999761581421,conditions,COMMON
1572,1,3,89,0.8999999761581421,0.8999999761581421,size,COMMON
1572,1,4,115,0.20000000298023224,0.20000000298023224,back,COMMON
1572,1,5,79,0.0,0.0,WiFi,PROPER
1572,1,6,183,0.0,0.0,hand,COMMON
1573,1,1,241,-0.8999999761581421,0.8999999761581421,device,COMMON
1573,1,1,322,0.0,0.0,device,COMMON
1573,1,2,69,0.0,0.0,switches,COMMON
1573,1,3,38,0.0,0.0,touch screens,COMMON
1573,1,4,118,0.0,0.0,pages,COMMON
1573,1,5,85,0.0,0.0,sides,COMMON
1573,1,6,20,0.0,0.0,Kindle,PROPER
1573,1,7,398,0.0,0.0,Kindle Paperwhite,PROPER
1573,1,8,656,-0.20000000298023224,0.20000000298023224,machine,COMMON
1573,1,9,974,0.0,0.0,machine,COMMON
1573,1,10,218,-0.800000011920929,0.800000011920929,switches,COMMON
1573,1,11,173,0.0,0.0,items,COMMON
1573,1,12,301,-0.10000000149011612,0.10000000149011612,another,COMMON
1573,1,13,550,0.0,0.0,machine,COMMON
1573,1,14,360,0.0,0.0,light-level,COMMON
1573,1,15,616,0.0,0.0,switches,COMMON
1573,1,16,577,0.0,0.0,touch-screen,COMMON
1573,1,17,509,0.0,0.0,battery-charge,COMMON
1573,1,18,470,0.0,0.0,back-lighting,COMMON
1573,1,19,444,0.0,0.0,problem,COMMON
1573,1,20,868,0.4000000059604645,0.4000000059604645,machines,COMMON
1573,1,21,628,0.0,0.0,jam,COMMON
1573,1,22,829,0.0,0.0,device,COMMON
1573,1,23,891,0.0,0.0,purposes,COMMON
1573,1,24,939,0.0,0.0,stuff,COMMON
1573,1,25,1016,0.0,0.0,use,COMMON
1573,1,26,1027,0.0,0.0,second,COMMON
1573,1,27,765,0.0,0.0,passage,COMMON
1573,1,28,782,-0.20000000298023224,0.20000000298023224,definition,COMMON
1573,1,29,692,-0.10000000149011612,0.10000000149011612,touch,COMMON
1573,1,30,726,0.0,0.0,page,COMMON
1573,1,31,798,0.0,0.0,term,COMMON
1574,1,1,25,-0.20000000298023224,0.20000000298023224,books,COMMON
1574,1,2,13,-0.800000011920929,0.800000011920929,pictures,COMMON
1574,1,3,102,-0.10000000149011612,0.10000000149011612,book,COMMON
1574,1,4,48,-0.10000000149011612,0.10000000149011612,title lines,COMMON
1574,1,5,116,0.0,0.0,library,COMMON
1575,1,1,13,0.4000000059604645,0.4000000059604645,device,COMMON
1575,1,2,93,0.0,0.0,millions,COMMON
1575,1,3,111,0.0,0.0,devices,COMMON
1575,1,4,306,-0.8999999761581421,0.8999999761581421,things,COMMON
1575,1,5,52,0.0,0.0,kindle,COMMON
1575,1,6,180,0.0,0.0,shadows,COMMON
1575,1,7,195,0.0,0.0,bottom,COMMON
1575,1,8,209,0.10000000149011612,0.10000000149011612,screen,COMMON
1575,1,9,231,0.8999999761581421,0.8999999761581421,spots,COMMON
1575,1,10,251,0.0,0.0,corner,COMMON
1575,1,11,265,0.0,0.0,display,COMMON
1575,1,12,344,-0.4000000059604645,0.4000000059604645,engineers,COMMON
1576,1,1,3,0.0,0.0,need,COMMON
1576,1,2,20,0.0,0.0,light,COMMON
1577,1,1,54,-0.20000000298023224,0.20000000298023224,rotation,COMMON
1577,1,2,4,-0.30000001192092896,0.30000001192092896,screen,COMMON
1577,1,3,24,-0.8999999761581421,0.8999999761581421,print,COMMON
1577,1,4,70,-0.20000000298023224,0.20000000298023224,page,COMMON
1577,1,5,115,-0.10000000149011612,0.10000000149011612,Kindle Fire HD,PROPER
1577,1,6,219,-0.10000000149011612,0.10000000149011612,page location,COMMON
1577,1,7,472,0.0,0.0,standards,COMMON
1577,1,8,181,-0.10000000149011612,0.10000000149011612,page,COMMON
1577,1,9,132,-0.8999999761581421,0.8999999761581421,Page turning,COMMON
1577,1,10,303,0.0,0.0,fire,COMMON
1577,1,11,427,-0.30000001192092896,0.30000001192092896,e-reader,COMMON
1577,1,12,398,0.0,0.0,t,COMMON
1577,1,13,405,-0.30000001192092896,0.30000001192092896,hype,COMMON
1577,1,14,416,-0.10000000149011612,0.10000000149011612,Paperwhite,PROPER
1577,1,15,335,0.0,0.0,color,COMMON
1577,1,16,367,0.8999999761581421,0.8999999761581421,reader,COMMON
1577,1,17,384,0.0,0.0,price,COMMON
1578,1,1,0,0.10000000149011612,0.10000000149011612,Ease,COMMON
1578,1,2,8,0.0,0.0,use,COMMON
1579,1,1,22,0.8999999761581421,0.8999999761581421,way,COMMON
1579,1,2,38,0.0,0.0,reading,COMMON
1579,1,3,83,0.0,0.0,page,COMMON
1579,1,4,91,0.0,0.0,menu,COMMON
1579,1,5,69,0.0,0.0,Kindle,PROPER
1581,1,1,62,0.10000000149011612,0.10000000149011612,size,COMMON
1582,1,1,11,0.8999999761581421,0.8999999761581421,size,COMMON
1582,1,2,24,0.0,0.0,kindle,COMMON
1582,1,3,56,0.0,0.0,bag,COMMON
1582,1,4,63,0.20000000298023224,0.20000000298023224,purse,COMMON
1582,1,5,109,0.0,0.0,sunlight,COMMON
1583,1,1,84,0.0,0.0,print,COMMON
1583,1,2,138,0.0,0.0,travel,COMMON
1583,1,3,120,0.4000000059604645,0.4000000059604645,size,COMMON
1584,1,1,47,0.0,0.0,Fire,PROPER
1586,1,1,24,0.0,0.0,charge,COMMON
1586,1,2,89,0.0,0.0,charge,COMMON
1586,1,3,43,0.0,0.0,e-reader,COMMON
1586,1,4,36,0.0,0.0,Kindle,PROPER
1587,1,1,10,0.0,0.0,replacement,COMMON
1587,1,2,35,0.0,0.0,Paperwhite,COMMON
1587,1,2,28,0.0,0.0,Kindle,PROPER
1587,1,3,61,0.0,0.0,death,COMMON
1588,1,1,34,0.0,0.0,Paperwhite,PROPER
1588,1,2,66,0.0,0.0,charge,COMMON
1588,1,3,100,0.0,0.0,Kindle Fire,PROPER
1589,1,1,12,0.800000011920929,0.800000011920929,kindle paperwhite e reader,COMMON
1590,1,1,10,0.8999999761581421,0.8999999761581421,product,COMMON
1590,1,2,71,-0.10000000149011612,0.10000000149011612,Kindle,PROPER
1590,1,2,60,-0.30000001192092896,0.30000001192092896,generation,COMMON
1590,1,3,100,0.0,0.0,paperwhite,COMMON
1590,1,4,137,0.0,0.0,model,COMMON
1591,1,1,23,0.0,0.0,screen,COMMON
1591,1,2,49,0.0,0.0,model,COMMON
1592,1,1,23,0.0,0.0,Kindle,PROPER
1592,1,1,134,0.800000011920929,0.800000011920929,Kindle,PROPER
1592,1,1,311,0.0,0.0,Kindle,PROPER
1592,1,1,490,0.800000011920929,0.800000011920929,Kindle,PROPER
1592,1,1,630,0.0,0.0,Kindle,PROPER
1592,1,1,931,-0.6000000238418579,0.6000000238418579,Kindles,PROPER
1592,1,2,80,0.0,0.0,screen,COMMON
1592,1,3,111,0.0,0.0,reading,COMMON
1592,1,4,54,0.0,0.0,one,COMMON
1592,1,5,232,0.0,0.0,font,COMMON
1592,1,6,834,-0.10000000149011612,0.10000000149011612,product,COMMON
1592,1,7,568,0.0,0.0,ones,COMMON
1592,1,8,466,0.0,0.0,collections,COMMON
1592,1,9,539,0.0,0.0,screen,COMMON
1592,1,10,280,0.0,0.0,lot,COMMON
1592,1,11,291,0.0,0.0,page,COMMON
1592,1,12,247,0.0,0.0,eyesight,COMMON
1592,1,13,431,-0.6000000238418579,0.6000000238418579,books,COMMON
1592,1,14,508,0.0,0.0,one,COMMON
1592,1,15,801,0.0,0.0,collection file,COMMON
1592,1,16,329,0.0,0.0,Kindle Paperwhite,PROPER
1592,1,17,609,0.0,0.0,collection,COMMON
1592,1,18,647,0.0,0.0,ones,COMMON
1592,1,19,682,0.0,0.0,books,COMMON
1593,1,1,17,0.0,0.0,kindle,COMMON
1593,1,2,10,0.0,0.0,Mt,PROPER
1593,1,3,65,0.8999999761581421,0.8999999761581421,weight,COMMON
1594,1,1,32,0.0,0.0,anywhere,COMMON
1594,1,2,76,0.0,0.0,backup,COMMON
1594,1,3,59,0.0,0.0,Kindle,PROPER
1595,1,1,5,0.8999999761581421,0.8999999761581421,kindle paperwhite E-reader,COMMON
1595,1,1,46,0.8999999761581421,0.8999999761581421,tool,COMMON
1595,1,2,105,0.20000000298023224,0.20000000298023224,bed,COMMON
1595,1,3,305,0.0,0.0,pocket,COMMON
1595,1,3,873,0.0,0.0,pocket,COMMON
1595,1,4,114,0.0,0.0,light,COMMON
1595,1,5,282,0.0,0.0,kindle,COMMON
1595,1,6,141,0.0,0.0,desire,COMMON
1595,1,7,207,0.0,0.0,battery,COMMON
1595,1,8,257,0.4000000059604645,0.4000000059604645,device,COMMON
1595,1,9,611,-0.20000000298023224,0.20000000298023224,device,COMMON
1595,1,10,176,0.0,0.0,case,COMMON
1595,1,11,403,0.0,0.0,display,COMMON
1595,1,12,501,0.0,0.0,weight,COMMON
1595,1,13,445,0.8999999761581421,0.8999999761581421,light,COMMON
1595,1,14,567,0.0,0.0,display resolution,COMMON
1595,1,15,831,0.0,0.0,book,COMMON
1595,1,16,459,-0.10000000149011612,0.10000000149011612,screen glare,COMMON
1595,1,17,488,0.699999988079071,0.699999988079071,sunlight,COMMON
1595,1,18,374,0.0,0.0,device features,COMMON
1595,1,19,803,0.0,0.0,device,COMMON
1595,1,20,1009,0.8999999761581421,0.8999999761581421,device,COMMON
1595,1,21,768,0.0,0.0,books,COMMON
1595,1,22,959,0.8999999761581421,0.8999999761581421,sentences,COMMON
1595,1,23,629,0.0,0.0,Wi,PROPER
1595,1,24,926,0.0,0.0,definitions,COMMON
1595,1,25,921,0.0,0.0,word,COMMON
1595,1,26,977,0.0,0.0,flashcards,COMMON
1595,1,27,997,0.0,0.0,notes,COMMON
1595,1,28,676,0.699999988079071,0.699999988079071,device,COMMON
1595,1,29,702,0.0,0.0,books,COMMON
1595,1,30,722,0.0,0.0,price,COMMON
1595,1,31,650,0.0,0.0,summary,COMMON
1596,1,1,25,0.0,0.0,paperwhite,COMMON
1596,1,2,106,0.800000011920929,0.800000011920929,kindle paperwhite,COMMON
1596,1,3,62,0.0,0.0,husband,COMMON
1596,1,4,176,-0.4000000059604645,0.4000000059604645,vision problems,COMMON
1596,1,5,202,0.0,0.0,reading,COMMON
1596,1,6,151,0.8999999761581421,0.8999999761581421,eye strain,COMMON
1597,1,1,40,0.0,0.0,sunlight,COMMON
1597,1,2,78,0.0,0.0,screen,COMMON
1597,1,3,62,0.699999988079071,0.699999988079071,reader,COMMON
1598,1,1,6,0.20000000298023224,0.20000000298023224,contrast,COMMON
1598,1,2,42,0.0,0.0,Black,COMMON
1598,1,3,71,0.0,0.0,gray,COMMON
1598,1,4,93,0.0,0.0,kindle,COMMON
1598,1,5,106,0.0,0.0,covers,COMMON
1599,1,1,26,0.0,0.0,Kindle,PROPER
1599,1,2,63,0.8999999761581421,0.8999999761581421,Lots,COMMON
1599,1,3,107,0.800000011920929,0.800000011920929,light,COMMON
1599,1,4,50,0.800000011920929,0.800000011920929,Paperwhite,PROPER
1599,1,5,81,0.6000000238418579,0.6000000238418579,features,COMMON
1600,1,1,11,0.10000000149011612,0.10000000149011612,screen,COMMON
1600,1,2,99,0.8999999761581421,0.8999999761581421,size,COMMON
1600,1,3,73,-0.8999999761581421,0.8999999761581421,eyes,COMMON
1600,1,4,124,0.0,0.0,access,COMMON
1600,1,5,273,0.0,0.0,library,COMMON
1600,1,6,198,0.0,0.0,hang,COMMON
1600,1,7,284,0.0,0.0,books,COMMON
1600,1,8,162,0.0,0.0,magazines,COMMON
1600,1,9,294,0.10000000149011612,0.10000000149011612,magazines,COMMON
1600,1,10,238,0.0,0.0,reader,COMMON
1600,1,11,134,0.0,0.0,hundreds,COMMON
1600,1,12,146,0.0,0.0,book titles,COMMON
1600,1,13,399,0.0,0.0,charge,COMMON
1600,1,14,488,0.0,0.0,book,COMMON
1600,1,15,365,0.4000000059604645,0.4000000059604645,charges,COMMON
1601,1,1,9,0.0,0.0,Kindle,PROPER
1601,1,1,24,0.0,0.0,one,COMMON
1601,1,2,33,0.0,0.0,keyboard,COMMON
1601,1,3,105,0.0,0.0,paperwhite,COMMON
1601,1,4,130,0.20000000298023224,0.20000000298023224,weight,COMMON
1601,1,5,150,0.6000000238418579,0.6000000238418579,process speed,COMMON
1601,1,6,207,0.0,0.0,ablento,COMMON
1601,1,7,223,0.0,0.0,dark,COMMON
1601,1,8,236,0.10000000149011612,0.10000000149011612,feature,COMMON
1602,1,1,38,-0.6000000238418579,0.6000000238418579,battery,COMMON
1602,1,2,26,0.0,0.0,Kindle,PROPER
1602,1,3,58,0.0,0.0,end,COMMON
1602,1,4,65,0.0,0.0,life,COMMON
1602,1,5,106,0.0,0.0,version,COMMON
1602,1,6,151,0.0,0.0,backlight,COMMON
1602,1,7,241,0.800000011920929,0.800000011920929,library,COMMON
1602,1,8,278,0.8999999761581421,0.8999999761581421,value,COMMON
1602,1,9,292,0.0,0.0,price,COMMON
1602,1,10,193,0.20000000298023224,0.20000000298023224,light,COMMON
1602,1,11,205,0.0,0.0,ads,COMMON
1603,1,1,64,-0.10000000149011612,0.10000000149011612,purpose,COMMON
1603,1,2,86,0.0,0.0,work,COMMON
1603,1,3,24,-0.8999999761581421,0.8999999761581421,generations,COMMON
1604,1,1,10,0.8999999761581421,0.8999999761581421,design,COMMON
1604,1,2,40,-0.8999999761581421,0.8999999761581421,Nook,PROPER
1604,1,2,150,0.0,0.0,Nook,PROPER
1604,1,3,73,-0.8999999761581421,0.8999999761581421,update,COMMON
1604,1,4,132,0.0,0.0,purchase,COMMON
1604,1,5,85,0.0,0.0,B&N,PROPER
1604,1,6,174,0.0,0.0,Kindle,PROPER
1605,1,1,12,0.0,0.0,book nerd,COMMON
1605,1,2,65,0.0,0.0,switch,COMMON
1605,1,3,77,0.0,0.0,kindle,COMMON
1605,1,4,151,0.0,0.0,Paperwhite,COMMON
1605,1,4,144,0.0,0.0,Kindle,PROPER
1605,1,4,577,0.0,0.0,Kindle Paperwhite,PROPER
1605,1,5,344,0.0,0.0,case,COMMON
